date,elevation_m_asl,site_id,aspect,scan_file,type,variable,value,unit
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,10.9,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,2435,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,10.38,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.1,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,1.5,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,443,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,10.49,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,11.6,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,2514,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,10.66,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.1,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,2.6,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,798,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,10.78,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,25.4,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,1452,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,11.08,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.05,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,8,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,2948,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,11.19,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.08,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,3.3,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,702,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,11.42,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,9.4,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,1441,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,11.56,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.11,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,1.3,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,164,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,11.57,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,2.5,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,423,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,11.69,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,5.6,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,667,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,12.14,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.05,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,65,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,5010,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,12.46,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.09,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,6.6,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,1389,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,12.7,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.07,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,4.8,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,1278,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,12.8,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.04,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,10.8,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,474,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,12.82,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.08,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,2,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,247,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,13.04,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.09,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,2,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,732,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,13.17,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,13.1,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,1400,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,13.21,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.12,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,2.6,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,768,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,13.33,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.09,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,2.8,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,707,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,13.49,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.03,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,8.5,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,1251,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,13.8,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.08,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,1.7,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,153,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,13.95,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,1.6,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,180,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,14.08,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.08,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,4.3,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,837,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,14.26,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,2.4,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,597,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,14.38,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,20.8,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,662,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,14.54,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.04,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,17.5,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,1300,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,14.55,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.11,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,1.7,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,169,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,14.97,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.07,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,25.4,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,820,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,position,15.13,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,depth,0.05,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,amplitude,9.7,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,detect,pixel_count,828,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,position,0,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,position,1.15,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,position,3.41,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,position,4.7,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,position,7.15,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,position,8.28,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,position,10.77,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,position,11.92,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,position,14.5,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,position,15.53,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2200,2,east,ROOT_PFTC7_SITE2_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,0.09,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.03,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,24.2,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,905,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,0.14,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.12,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,1.7,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,438,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,0.55,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.09,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,1.3,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,212,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,0.79,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.11,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,2.2,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,345,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,1.1,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.12,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,2.6,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,1173,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,1.18,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.06,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,12.6,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,2879,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,1.4,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.04,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,43.9,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,5354,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,1.97,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.09,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,1.6,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,221,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,2.28,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.1,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,1.5,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,148,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,2.66,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.11,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,1.2,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,138,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,2.69,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.06,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,4.2,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,1855,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,2.81,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.04,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,3.6,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,557,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,3.02,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.1,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,1.3,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,101,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,3.05,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.02,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,22.7,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,1403,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,3.13,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.07,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,2.1,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,580,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,3.28,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.04,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,9.5,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,526,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,3.89,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.06,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,9.4,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,1294,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,4.04,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.06,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,3,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,445,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,4.17,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.1,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,1.7,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,190,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,4.29,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.08,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,5.5,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,1113,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,4.53,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.14,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,1.6,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,182,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,4.68,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.09,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,4.1,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,1023,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,5.01,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.15,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,2.2,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,413,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,5.04,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.07,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,2.7,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,311,count
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,position,5.15,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,depth,0.11,m
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,amplitude,1.9,dB
14/12/2023,2200,2,west,ROOT_PFTC7_SITE2_(nogp)_plot_w,detect,pixel_count,468,count
